tmdb_id,title,description,poster,popularity,genres,rating,rating_count,release_date
72190,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,49.466,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.8,11357,2013-06-20
570269,Trinity Seven 2: Heavens Library & Crimson Lord,"The series focuses on the adventures of Arata Kasuga, a high school student, who is targeted by Lilith, a teacher at a mystical school. Given three choices in an effort to help save the breakdown phenomenon of the world by evil forces and while attempting to solve the mystery of his beloved cousin and childhood friend, Hijiri, who disappeared to a difference space.",/vh4f6N3VdgzmYnRK3VctwBZWdv9.jpg,58.512,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",6.7,8,2019-03-29
449985,Triple Threat,"A crime syndicate places a hit on a billionaire's daughter, making her the target of an elite assassin squad. A small band of down-and-out mercenaries protects her, fighting tooth and nail to stop the assassins from reaching their target.",/cSpM3QxmoSLp4O1WAMQpUDcaB7R.jpg,53.122,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",6.4,351,2019-03-19
385128,F9,"Dominic Toretto is leading a quiet life off the grid with Letty and his son, little Brian, but they know that danger always lurks just over their peaceful horizon. This time, that threat will force Dom to confront the sins of his past if he’s going to save those he loves most. His crew joins together to stop a world-shattering plot led by the most skilled assassin and high-performance driver they’ve ever encountered: a man who also happens to be Dom’s forsaken brother, Jakob.",/qIicLxr7B7gIt5hxZxo423BJLlK.jpg,56.557,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0.0,0,2021-05-26
335988,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,58.459,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",6.0,4153,2017-06-16
565426,To All the Boys: P.S. I Still Love You,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,/maib5VlmEqp5xlN8lptnBSftp2o.jpg,64.253,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",6.9,1535,2020-02-12
228326,The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",/puTDvsUADxCA5NjJuwgEWqQ3xGA.jpg,53.81,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",7.5,1727,2014-10-01
246655,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",/2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,56.481,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",6.5,9923,2016-05-18
381288,Split,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",/kBvO58pt13dgYImjZNjq6QiOT8n.jpg,58.425,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",7.3,13051,2017-01-09
57214,Project X,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,57.386,"[{'id': 35, 'name': 'Comedy'}]",6.7,4115,2012-03-01
457335,Guns Akimbo,An ordinary guy suddenly finds himself forced to fight a gladiator-like battle for a dark website that streams the violence for viewers. Miles must fight heavily armed Nix and also save his kidnapped ex-girlfriend.,/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg,87.714,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",6.5,987,2019-09-09
329996,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",/A7XkpLfNH0El2yyDLc4b0KLAKvE.jpg,54.635,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",6.7,3207,2019-03-27
586954,Latte and the Magic Waterstone,"When a greedy bear steals a magic stone to keep the forest’s water for himself, a brave hedgehog and a timid squirrel must work together to retrieve it.",/saxPKOrN6rNScTicLpBDZw58Cw.jpg,46.358,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",6.8,62,2019-12-11
9431,Bordello of Blood,"Private eye Rafe Guttman is hired by repressed, born-again Katherine to find her missing bad-boy brother. The trail leads him to a whorehouse run by a thousand-year-old vampire and secretly backed by Katherine's boss, televangelist Jimmy Current.",/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg,49.495,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",6.0,223,1996-08-16
8587,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,52.895,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",8.2,13167,1994-06-23
442062,Goosebumps 2: Haunted Halloween,"Two boys face an onslaught from witches, monsters, ghouls and a talking dummy after they discover a mysterious book by author R. L. Stine.",/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg,53.481,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}]",6.0,889,2018-10-11
755340,Citation,A bright student in Nigeria takes on the academic establishment when she reports a popular professor who tried to rape her. Based on real events.,/3ItXRjWFsx2HU1LyRu8FROCcxQS.jpg,132.87,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.6,11,2020-11-05
535845,Brian Banks,An All-American football player's dreams to play in the NFL are halted when he is falsely accused of rape and sent to prison.,/4MnCFcFHYAEMG4NBTUKvjhf5AhU.jpg,53.505,"[{'id': 18, 'name': 'Drama'}]",6.9,51,2019-08-09
447200,Skyscraper,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",/3NL1FiTEhU4SWOuWk8lkVCbmnYm.jpg,56.302,"[{'id': 28, 'name': 'Action'}]",6.3,3389,2018-07-11
546554,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",/pThyQovXQrw2m0s9x82twj48Jq4.jpg,52.479,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",7.9,5932,2019-11-27
508763,A Dog's Way Home,"A Dog’s Way Home chronicles the heartwarming adventure of Bella, a dog who embarks on an epic 400-mile journey home after she is separated from her beloved human.",/pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg,49.157,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",6.9,535,2019-01-10
659991,Made in Italy,A bohemian artist travels from London to Italy with his estranged son to sell the house they inherited from his late wife.,/erl30EcM8b8S84mvw8QXhNIeSfi.jpg,52.058,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.0,62,2020-08-06
401478,Death Race: Beyond Anarchy,Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.,/1PrlKvPUbDQAqFQBCyyt68hLLl.jpg,55.685,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",6.3,166,2018-10-02
343668,Kingsman: The Golden Circle,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,62.648,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.0,7136,2017-09-20
708362,Murder Manual,"Creepy, terrifying chapters from our book of horror include a little girl's journey from a world of nightmares into the nightmare of reality, a gay couple's romantic getaway in Palm Springs that turns murderous, a young woman whose rideshare turns deadly, and a girl who is held captive by a circus that must be rescued by her husband.",/gro3wXf2mGMdL8LW3FBkgSO78FW.jpg,46.337,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",4.7,6,2020-05-24
527641,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,61.443,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",8.3,3530,2019-03-15
4488,Friday the 13th,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,/4nbUlVEg31I8lchI3bu3Oq3Ks4t.jpg,48.372,"[{'id': 27, 'name': 'Horror'}]",6.4,1724,1980-05-09
416194,The Quake,"A geologist races against time to save his estranged wife and two children when a devastating earthquake strikes Oslo, Norway.",/jht2FrJLaRH1lpsRHCownjIcgcO.jpg,50.577,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.8,363,2018-08-31
514921,The Aeronauts,"In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher  to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",/kZHnblqmTBUBgzYBIxWIz9txsEi.jpg,55.403,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.9,606,2019-11-04
575813,Better Days,"Nian is trying to get into shape for the state Gaokao exam. Her chances of getting a spot at university depend on her score and the constant bullying of her classmates is not helping much. Bei’s world is the street, with all its dark corners. A night-time encounter brings the shy schoolgirl together with the street-savvy trickster, Bei. When Nian’s school nemesis turns up dead, the new allies come under suspicion.",/ev8PDIuKm2j3m3jWxw497zCLjzu.jpg,55.345,"[{'id': 18, 'name': 'Drama'}]",8.0,39,2019-10-25
536869,Cats,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,/aCNch5FmzT2WaUcY44925owIZXY.jpg,40.183,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4.4,529,2019-12-19
106646,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",/sOxr33wnRuKazR9ClHek73T8qnK.jpg,58.043,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",8.0,16325,2013-12-25
399360,Alpha,"In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.",/afdZAIcAQscziqVtsEoh2PwsYTW.jpg,62.054,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",6.3,1761,2018-08-17
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,55.77,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",8.3,17972,2001-12-18
513584,Think Like a Dog,"A 12-year-old tech prodigy whose science experiment goes awry and he forges a telepathic connection with his best friend, his dog. The duo join forces and use their unique perspectives on life to comically overcome complications of family and school.",/cDbOrc2RtIA37nLm0CzVpFLrdaG.jpg,51.526,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.5,30,2020-08-06
440471,Escape Plan 2: Hades,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",/Aqhl55vpzxNFqVfc2DpedUsR39L.jpg,53.053,"[{'id': 28, 'name': 'Action'}]",5.0,913,2018-06-05
3933,Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,56.138,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",7.4,5901,2005-09-12
87101,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,65.397,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",5.9,6362,2015-06-23
140607,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,59.615,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",7.4,15084,2015-12-15
324852,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,/6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,46.868,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",6.4,5180,2017-06-15
540247,Jurassic Galaxy,"In the near future, a ship of space explorers crash land on an unknown planet. They're soon met with some of their worst fears as they discover the planet is inhabited by monstrous dinosaurs.",/astKJpagcTTqybiAZ6qpakVqmow.jpg,52.925,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",4.3,62,2018-08-20
553835,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,"In the city of Orario, beneath an impossibly tall tower, lies the dungeon. Only adventurers who form partnerships with the gods themselves have any hope of defeating the monsters that lie within. But the dungeon is not the only place where monsters exist. Far from Orario, in the ruins of an ancient city, a new threat arises. To counter this threat, the goddess Artemis has come to Orario in search of a champion—but it’s not Ais Wallenstein (the legendary Sword Princess) nor Ottar (the strongest warrior to ever enter the dungeon) that she chooses. Rather it is Bell Cranel, a newbie adventurer partnered with a low-tier goddess.",/vh1Ye1jWmR7pFJpTIHbSR521zO5.jpg,57.361,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}]",7.9,94,2019-02-15
617,Wild Things,"When teen-socialite Kelly Van Ryan and troubled bad girl Suzie Toller accuse guidance counselor Sam Lombardo of rape, he's suspended by the school, rejected by the town, and fighting to get his life back. One cop suspects conspiracy, but nothing is what it seems...",/NQgGPlw05qHxLaBnqlPBiAZNzE.jpg,43.834,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",6.3,1030,1998-03-20
582885,Cuties,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",/ow3OA6OC0rjgbMVaLn2drwjvqZE.jpg,47.819,"[{'id': 18, 'name': 'Drama'}]",5.0,173,2020-08-19
641228,Cross: Rise of the Villains,"Armed with an explosive powerful ancient cross amulet, Callan is back with his extraordinary team of weapons experts to defend Los Angeles from its biggest threat yet—super villains Muerte and Drago. Callan will have to join forces with his once mortal enemy, Gunnar, to try to save the city.",/u8EqTKzNMzxSVVONvOQWchTzd7c.jpg,49.958,"[{'id': 28, 'name': 'Action'}]",4.0,3,2020-01-24
254128,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,60.505,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.2,6221,2015-05-27
446894,Smallfoot,A bright young yeti finds something he thought didn't exist—a human. News of this “smallfoot” throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,/zfaiO7QgpcvR8XDOMokWLRfKeTE.jpg,50.079,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",6.8,1003,2018-09-20
18785,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",/jjCPcxw7QCmFPYM1t3BThdEawJK.jpg,51.695,"[{'id': 35, 'name': 'Comedy'}]",7.3,12646,2009-06-02
278154,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",/1VCRVaBObV3ZLDuuYQHCs87NBmi.jpg,52.601,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",6.0,3171,2016-06-23
504253,I Want to Eat Your Pancreas,"Spring time in April and the last of the cherry blossoms are still in bloom. The usually aloof bookworm with no interest in others comes across a book in a hospital waiting room. Handwritten on the cover are the words: ""Living with Dying."" He soon discovers that it is a diary kept by his very popular and genuinely cheerful classmate, Sakura Yamauchi, who reveals to him that she is secretly suffering from a pancreatic illness and only has a limited time left. It is at this moment that she gains just one more person to share her secret. Trying to maintain a normal life as much as possible, Sakura is determined to live her life to the fullest until the very last day. As her free spirit and unpredictable actions throw him for a loop, his heart begins to gradually change.",/vHdVU0HyyB6k6kuYt8qjwTz9one.jpg,51.925,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",8.3,451,2018-09-01
9637,Scooby-Doo,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",/98zsG0FX7z6R4i5q0HONLM21dpt.jpg,53.69,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",5.9,2936,2002-06-14
259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,57.675,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7.2,5445,2016-05-13
228150,Fury,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,56.319,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",7.5,8494,2014-10-15
10674,Mulan,"A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns. With help from wise-cracking dragon Mushu, Mulan just might save her country -- and win the heart of handsome Captain Li Shang.",/xCVcnQ2fm77vm7vFjTcrWGjz1Wb.jpg,60.533,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",7.9,6692,1998-06-18
364689,Ferdinand,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,57.271,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",7.2,1986,2017-12-09
7555,Rambo,"When governments fail to act on behalf of captive missionaries, ex-Green Beret John James Rambo sets aside his peaceful existence along the Salween River in a war-torn region of Thailand to take action.  Although he's still haunted by violent memories of his time as a U.S. soldier during the Vietnam War, Rambo can hardly turn his back on the aid workers who so desperately need his help.",/sMgGoSBSN9EjAXasnLhIbVlxi9H.jpg,51.485,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.6,2438,2008-01-24
615774,Scooby-Doo! Return to Zombie Island,"Scooby-Doo and his pals win an all-expense paid vacation and embark on a trip of a lifetime to a tropical paradise. Their destination however, turns out to be Zombie Island. As soon as they arrive, they realize the place looks strangely familiar and is reminiscent of a trip they took years ago, in which they became wrapped up in a mystery involving zombies. The gang soon learns that their trip to paradise comes with a price when the zombies re-emerge and attack their hotel. Will Scooby-Doo and the Mystery Inc. gang finally solve the mystery behind Zombie Island?",/vd0oIoWhEm8o7EpS0kV7RaV0Flf.jpg,62.709,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",7.2,243,2019-10-01
619278,Inside Man: Most Wanted,An NYPD hostage negotiator teams up with a federal agent to rescue dozens of tourists held hostage during a 10-hour seige at the U.S. Federal Reserve.,/kxvxcgRHwV7T3PR4jNFDdQTLPm.jpg,57.239,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.7,123,2019-09-24
554241,Playing with Fire,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,/nBLPIpReSatt1zcgVzSVzq5e581.jpg,61.438,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",7.0,392,2019-11-08
716799,461 Days of Bento: A Promise Between Father and Son,"Kazuki Suzumoto is divorced and he lives with his 15-year-old son Kouki. Kouki is in a susceptible time. The father feels guilty about his son. Kouki then fails his high school entrance exam. In the spring of the following year, Kouki barely passes his high school entrance exam. Kouki mentions to Kazuki that he likes his father's lunch box. The father and son make a promise to each other. Kazuki promises that he will make a lunch box everyday for Kouki. Kouki promises that he will never skip school.",/s88UCHnDNRbVduGA1p6Vp8hsgzb.jpg,48.249,"[{'id': 18, 'name': 'Drama'}]",0.0,0,2020-11-06
465929,Back Roads,"A young man cares for his younger sisters after their mother is imprisoned for murdering their abusive father. When he strikes up an affair with a married woman, long-dormant family secrets bubble to the surface.",/va3CVH59k7b79JLl4t2TLJAh0fZ.jpg,39.652,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",6.1,10,2019-11-15
1579,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg,48.986,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.5,3540,2006-12-07
293167,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,52.921,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",6.4,7536,2017-03-08
207703,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,125.773,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",7.6,12364,2014-12-13
594634,Close to the Horizon,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,/zrpTa8JxNqd87G7HIqnynp9HpUc.jpg,42.186,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.1,240,2019-10-10
